Height,Weight
65.17,137.09
66.46,137.09
67.08,137.09
67.13,137.09
67.99,137.09
69.02,137.09
69.32,137.09
69.48,137.09
69.76,137.09
70.04,137.09
70.04,137.09
66.71,137.1
68.82,137.1
69.24,137.1
70.23,137.1
67.96,137.11
68.01,137.11
68.28,137.11
68.61,137.11
68.69,137.11
69.51,137.11
71.14,137.11
71.39,137.11
68.03,137.12
68.35,137.12
69.05,137.12
70.58,137.12
66.76,137.13
67.47,137.13
67.84,137.13
69.42,137.13
69.6,137.13
66.14,137.14
68.4,137.14
69.24,137.14
70.85,137.14
66.91,137.15
67.13,137.15
67.4,137.15
70.5,137.15
65.4,137.16
66.3,137.16
66.34,137.16
67.59,137.16
68.44,137.16
67.21,137.17
67.41,137.17
67.5,137.17
68.16,137.17
68.49,137.17
68.77,137.17
69.37,137.17
69.7,137.17
70.09,137.17
65.35,137.18
66.86,137.18
66.96,137.18
67.37,137.18
67.76,137.18
67.79,137.18
68.12,137.18
68.66,137.18
68.79,137.18
66.68,137.19
66.69,137.19
67.33,137.19
68.3,137.19
68.47,137.19
68.47,137.19
69.18,137.19
64.46,137.2
69.59,137.2
69.87,137.2
72.09,137.2
68.32,137.21
68.4,137.21
68.41,137.21
68.57,137.21
68.83,137.21
69.08,137.21
66.13,137.22
67.7,137.22
67.98,137.22
68.04,137.22
69.43,137.22
69.81,137.22
70.02,137.22
70.13,137.22
67.07,137.23
68.16,137.23
68.36,137.23
68.62,137.23
68.68,137.23
68.7,137.23
68.95,137.23
69.89,137.23
70.66,137.23
67.29,137.24
68.78,137.24
68.8,137.24
69.83,137.24
70.04,137.24
70.51,137.24
66.45,137.25
69.31,137.25
70.03,137.25
70.14,137.25
70.32,137.25
70.57,137.25
71.25,137.25
71.55,137.25
67.21,137.26
67.34,137.26
67.54,137.26
68.59,137.26
69.63,137.26
69.86,137.26
67.24,137.27
68.88,137.27
70.18,137.27
70.39,137.27
67.14,137.28
67.52,137.28
67.94,137.28
68.3,137.28
68.68,137.28
68.85,137.28
69.03,137.28
71.56,137.28
71.99,137.28
66.96,137.29
70.16,137.29
71.09,137.29
71.13,137.29
66.34,137.3
68.58,137.3
68.92,137.3
69.29,137.3
69.65,137.3
67.08,137.31
68,137.31
68.13,137.31
69.13,137.31
71.27,137.31
65.24,137.32
66.28,137.32
69.14,137.32
69.51,137.32
70.03,137.32
70.33,137.32
64.64,137.33
67.21,137.33
68.24,137.33
68.48,137.33
69.01,137.33
69.98,137.33
68.26,137.34
70.55,137.34
67.65,137.35
68.96,137.35
69.3,137.35
69.55,137.35
66.69,137.36
68.48,137.36
68.54,137.36
69.64,137.36
70.22,137.36
67.97,137.37
69.16,137.37
64.23,137.38
66.31,137.38
66.42,137.38
66.78,137.38
67.18,137.38
68.07,137.38
69.65,137.38
70.38,137.38
71.17,137.38
67.89,137.39
68.11,137.39
69.29,137.39
68.14,137.4
68.58,137.4
68.66,137.4
70.84,137.4
70.93,137.4
70.98,137.4
72.92,137.4
67.48,137.41
68.68,137.41
68.86,137.41
69.25,137.41
69.56,137.41
69.9,137.41
70.24,137.41
70.75,137.41
72.44,137.41
69.01,137.42
70.56,137.42
67.8,137.43
68.55,137.43
68.75,137.43
69.51,137.43
70.05,137.43
70.57,137.43
71,137.43
66.53,137.44
68.56,137.44
69.57,137.44
69.78,137.44
70.02,137.44
66.73,137.45
66.79,137.45
68.65,137.45
69.3,137.45
70.22,137.45
67.76,137.46
68.32,137.46
66.07,137.47
67.42,137.47
67.7,137.47
68.04,137.47
69.44,137.47
67.11,137.48
68.92,137.48
70.01,137.48
70.32,137.48
66.16,137.49
66.26,137.49
66.95,137.49
68,137.49
71.82,137.49
65.18,137.5
66.51,137.5
67.31,137.5
67.67,137.5
68.92,137.5
69.27,137.5
69.62,137.5
69.99,137.5
70.48,137.5
65.66,137.51
68.51,137.51
69.93,137.51
67.49,137.52
67.84,137.52
67.98,137.52
68.02,137.52
68.64,137.52
68.77,137.52
69.1,137.52
69.14,137.52
69.67,137.52
66.4,137.53
67.74,137.53
68,137.53
69.4,137.53
69.5,137.53
69.71,137.53
70.68,137.53
70.68,137.53
66.55,137.54
66.59,137.54
68.26,137.54
68.31,137.54
68.44,137.54
69.2,137.54
68.34,137.55
69,137.55
70.86,137.55
67.07,137.56
67.98,137.56
68.22,137.56
68.62,137.56
69.37,137.56
69.52,137.56
70.6,137.56
71.05,137.56
67.25,137.57
67.3,137.57
68.95,137.57
69.73,137.57
69.74,137.57
72.17,137.57
66.34,137.58
66.57,137.58
69.04,137.58
69.67,137.58
69.77,137.58
67.07,137.59
67.11,137.59
68.3,137.59
69.12,137.59
69.52,137.59
69.86,137.59
71,137.59
67.06,137.6
69.08,137.6
66.89,137.61
67.34,137.61
68.23,137.61
68.85,137.61
66.9,137.62
67.85,137.62
68.26,137.62
68.55,137.62
69.05,137.62
69.77,137.62
69.96,137.62
70.38,137.62
70.94,137.62
66.39,137.63
67.18,137.63
68.59,137.63
69.04,137.63
69.22,137.63
69.36,137.63
70.27,137.63
72.07,137.63
68.09,137.64
68.84,137.64
69.71,137.64
65.48,137.65
67,137.65
68.04,137.65
68.35,137.65
68.64,137.65
68.6,137.66
68.74,137.66
69,137.66
69.77,137.66
70.48,137.66
67.48,137.67
67.54,137.67
68.37,137.67
68.54,137.67
68.83,137.67
69.44,137.67
70.2,137.67
70.91,137.67
71.64,137.67
67.23,137.68
69.16,137.68
69.29,137.68
71.32,137.68
66.9,137.69
67.1,137.69
67.8,137.69
68.26,137.69
69.37,137.69
69.43,137.69
69.83,137.69
66.3,137.7
67.56,137.7
68.49,137.7
69.43,137.7
69.56,137.7
69.99,137.7
65.31,137.71
67.41,137.71
68.34,137.71
68.34,137.71
68.5,137.71
69.03,137.71
69.35,137.71
69.36,137.71
70.46,137.71
67.65,137.72
67.77,137.72
68.22,137.72
69.45,137.72
70.12,137.72
70.44,137.72
70.94,137.72
71.92,137.72
66.6,137.73
66.95,137.73
72.41,137.73
65.26,137.74
65.56,137.74
66.5,137.74
68.32,137.74
68.4,137.74
68.6,137.74
69.36,137.74
69.62,137.74
70.74,137.74
66.75,137.75
68.57,137.75
69.28,137.75
69.58,137.75
69.64,137.75
66.84,137.76
67.25,137.76
67.56,137.76
67.96,137.76
68.89,137.76
69.43,137.76
70.41,137.76
71.38,137.76
68.13,137.77
69.25,137.77
69.38,137.77
70.17,137.77
70.23,137.77
72.93,137.77
65.83,137.78
69.71,137.78
67.02,137.79
67.46,137.79
69.09,137.79
69.68,137.79
69.83,137.79
70,137.79
70.24,137.79
71.52,137.79
72.13,137.79
66.18,137.8
66.81,137.8
66.9,137.8
67.45,137.8
68.17,137.8
68.5,137.8
69.75,137.8
70.71,137.8
71.21,137.8
66.42,137.81
67.2,137.81
70.68,137.81
71.03,137.81
71.69,137.81
66.07,137.82
68.98,137.82
69.11,137.82
69.8,137.82
70.39,137.82
70.49,137.82
70.94,137.82
71.18,137.82
73.28,137.82
67.39,137.83
68.73,137.83
69.16,137.83
70,137.83
70.11,137.83
72.11,137.83
66.54,137.84
67.17,137.84
67.34,137.84
66.35,137.85
66.52,137.85
66.64,137.85
67.71,137.85
68.2,137.85
69.9,137.85
67.02,137.86
67.76,137.86
70.07,137.86
70.72,137.86
70.82,137.86
70.93,137.86
68.7,137.87
69.29,137.87
69.41,137.87
65.98,137.88
67.8,137.88
67.93,137.88
69.85,137.88
70.99,137.88
71.61,137.88
67.65,137.89
68.01,137.89
69.13,137.89
70.07,137.89
70.5,137.89
70.97,137.89
68.48,137.9
68.94,137.9
69.52,137.9
70.3,137.9
71.23,137.9
67.89,137.91
68.41,137.91
68.69,137.91
69.67,137.91
71.23,137.91
67.34,137.92
67.4,137.92
67.64,137.92
67.92,137.92
68.13,137.92
68.48,137.92
69.04,137.92
69.29,137.92
69.42,137.92
69.62,137.92
67,137.93
68.51,137.93
68.86,137.93
70.97,137.93
65.57,137.94
67.58,137.94
67.6,137.94
67.79,137.94
68.44,137.94
69.69,137.94
66.83,137.95
68.58,137.95
68.66,137.95
69.15,137.95
71.11,137.95
71.52,137.95
67.71,137.96
67.98,137.96
66.67,137.97
67.97,137.97
68.35,137.97
70.89,137.97
67.98,137.98
68.33,137.98
68.54,137.98
69.28,137.98
66.48,137.99
66.84,137.99
67.51,137.99
68.1,137.99
69.72,137.99
65.68,138
68.29,138
68.8,138
68.81,138
68.92,138
69.44,138
69.48,138
69.53,138.01
67.04,138.02
68.89,138.02
69.93,138.02
65.41,138.03
65.95,138.03
66.43,138.03
66.88,138.03
67.58,138.03
68.62,138.03
68.64,138.03
68.8,138.03
68.97,138.03
69.56,138.03
67.01,138.04
67.78,138.04
67.84,138.04
68.31,138.04
68.53,138.04
69.89,138.04
69.92,138.04
70,138.04
67.85,138.05
68.08,138.05
68.78,138.05
69.21,138.05
70.8,138.05
71.75,138.06
72.35,138.06
70.41,138.07
71.05,138.07
71.68,138.07
70.82,138.08
65.39,138.09
66.5,138.09
67.55,138.09
68.13,138.09
68.94,138.09
69.75,138.09
70.13,138.09
71.96,138.09
72,138.09
72.04,138.09
66.94,138.1
67.57,138.1
68.12,138.1
68.5,138.1
68.46,138.11
68.55,138.11
69.86,138.11
71.98,138.11
67.78,138.12
68.58,138.12
67.78,138.13
69.16,138.13
70.69,138.13
71.29,138.13
73.25,138.13
67.21,138.14
67.66,138.14
67.74,138.14
68.81,138.14
69.42,138.14
71.63,138.14
68.39,138.15
69.2,138.15
72.31,138.15
66,138.16
68.45,138.16
68.54,138.16
70.73,138.16
70.96,138.16
67.83,138.17
68.59,138.17
68.68,138.17
67.41,138.18
67.78,138.18
68.59,138.18
69.49,138.18
69.69,138.18
70.85,138.18
64.77,138.19
67.62,138.19
67.94,138.19
69.18,138.19
69.47,138.19
69.62,138.19
69.43,138.2
70.08,138.2
67.27,138.21
67.29,138.21
68.78,138.21
69.14,138.21
69.62,138.21
69.76,138.21
66.34,138.22
67.08,138.22
67.53,138.22
67.71,138.22
68.76,138.22
70.01,138.22
70.8,138.22
71.02,138.22
71.92,138.22
68.18,138.23
69.88,138.23
70.38,138.23
70.75,138.23
69.32,138.24
70.27,138.24
66.15,138.25
66.42,138.25
67.57,138.25
68.35,138.25
69.08,138.25
69.17,138.25
69.3,138.25
70.12,138.25
71.91,138.25
68.23,138.26
69.51,138.26
70.17,138.26
70.37,138.26
71.97,138.26
72.45,138.26
67.01,138.27
67.86,138.27
69.24,138.27
69.58,138.27
69.84,138.27
69.95,138.27
70.2,138.27
70.48,138.27
67.43,138.28
68.4,138.28
69.12,138.28
70.02,138.28
70.8,138.28
70.83,138.28
66.35,138.29
67.41,138.29
69.38,138.29
69.92,138.29
70.33,138.29
70.4,138.29
65.91,138.3
68.4,138.3
68.24,138.31
68.57,138.31
69.67,138.31
69.99,138.31
70,138.31
70.66,138.31
71.6,138.31
66.39,138.32
68.04,138.32
67.22,138.33
67.36,138.33
67.81,138.33
68.49,138.33
68.69,138.33
68.96,138.33
69.68,138.33
70.3,138.33
70.92,138.33
67.83,138.34
69.62,138.34
65.89,138.35
68.98,138.35
69.29,138.35
69.32,138.35
69.68,138.35
69.78,138.35
70.35,138.35
70.57,138.35
71.43,138.35
66.26,138.36
66.72,138.36
67.4,138.36
67.96,138.36
68.81,138.36
64.09,138.37
66.27,138.37
68.19,138.37
69.17,138.37
70.97,138.38
72.09,138.38
67.31,138.39
67.67,138.39
68.6,138.39
69.1,138.39
69.39,138.39
64.74,138.4
66.47,138.4
68.75,138.4
68.88,138.4
65.9,138.41
66.49,138.41
66.88,138.41
67.09,138.41
67.22,138.41
67.86,138.41
69.9,138.41
66.32,138.42
68.53,138.42
68.66,138.42
69.4,138.42
70.3,138.42
70.3,138.42
70.68,138.42
67.77,138.43
69.16,138.43
69.26,138.43
69.36,138.43
69.77,138.43
70.23,138.43
70.77,138.43
66.19,138.44
67.6,138.44
68.67,138.44
69.21,138.44
70.09,138.44
69.88,138.45
70.04,138.45
70.23,138.45
67.51,138.46
65.72,138.47
67.29,138.47
67.4,138.47
68.17,138.47
68.2,138.47
68.57,138.47
70.09,138.47
68.74,138.48
69.04,138.48
69.22,138.48
70.04,138.48
70.85,138.48
72.48,138.48
67.03,138.49
68.74,138.49
70.65,138.49
70.24,138.5
71.61,138.5
69.98,138.51
70.21,138.51
71.93,138.51
66.73,138.52
67.45,138.52
67.93,138.52
70.17,138.52
66.41,138.53
67.97,138.53
68.21,138.53
68.26,138.53
70.63,138.53
66.52,138.54
67.48,138.54
70.89,138.54
71.01,138.54
71.97,138.54
67.74,138.55
68.35,138.55
68.76,138.55
68.79,138.55
69.06,138.55
69.73,138.55
70.93,138.55
67.04,138.56
67.56,138.56
68.42,138.56
68.99,138.56
69.32,138.56
69.57,138.57
70.47,138.57
70.18,138.58
65.69,138.59
67.01,138.59
67.59,138.6
68,138.6
68.1,138.6
68.36,138.6
69.32,138.6
66.63,138.61
68.69,138.61
69.13,138.61
70.43,138.61
70.94,138.61
67.13,138.62
67.74,138.62
68.21,138.62
70.09,138.62
70.16,138.62
70.73,138.62
64.63,138.63
66.52,138.63
67.41,138.63
68.78,138.63
69.63,138.63
71.84,138.63
68.66,138.64
69.62,138.64
70.77,138.64
69.57,138.65
70.89,138.65
66.38,138.66
68.21,138.66
68.51,138.66
69.29,138.66
69.9,138.66
71.6,138.66
66.09,138.67
68.28,138.67
68.44,138.67
69.11,138.67
69.61,138.67
70.34,138.67
68.07,138.68
69.07,138.68
69.31,138.68
71.45,138.68
72.01,138.68
67.53,138.69
69.23,138.69
69.62,138.69
69.83,138.69
65.19,138.7
65.64,138.7
66.43,138.7
67.25,138.7
67.65,138.7
69.45,138.7
70.15,138.7
68.51,138.71
68.76,138.71
68.77,138.71
68.89,138.71
69.68,138.71
69.68,138.71
66.54,138.72
67.06,138.72
67.94,138.72
68.02,138.72
68.44,138.72
69.05,138.72
70.15,138.72
71.88,138.72
68.01,138.73
69.08,138.73
69.46,138.73
69.65,138.73
67.25,138.74
69.2,138.74
69.47,138.74
69.52,138.74
69.72,138.74
70.06,138.74
70.47,138.74
70.5,138.74
71.33,138.74
68.12,138.75
69.18,138.75
69.42,138.75
69.64,138.75
65.92,138.76
68.9,138.76
69.03,138.76
69.95,138.76
72.49,138.76
67.5,138.77
68.47,138.77
68.48,138.77
69.2,138.77
70.13,138.77
68.96,138.78
70.04,138.78
71.06,138.78
72.02,138.78
69.88,138.79
70.01,138.79
70.72,138.79
67.3,138.8
67.86,138.8
68.31,138.8
68.48,138.8
69.03,138.8
69.54,138.8
69.66,138.8
67.85,138.81
67.86,138.81
68.31,138.81
68.97,138.81
66.5,138.82
66.85,138.82
67.97,138.82
68.05,138.82
68.76,138.82
69.62,138.82
70.95,138.82
72.14,138.82
72.22,138.82
72.9,138.82
64.07,138.83
67.88,138.83
68.66,138.83
69.93,138.83
70.72,138.83
65.81,138.84
68.31,138.84
68.69,138.84
70.62,138.84
72.46,138.84
68.52,138.85
68.68,138.85
69.39,138.85
70.89,138.85
70.9,138.85
63.4,138.86
65.81,138.86
66.29,138.86
66.6,138.86
67.31,138.86
67.44,138.86
67.51,138.86
69.51,138.86
69.7,138.86
69.9,138.86
70.23,138.86
70.51,138.86
70.52,138.86
66.79,138.87
68.94,138.87
68.95,138.87
69.07,138.88
69.55,138.88
70.57,138.88
72.37,138.88
67.51,138.89
68.31,138.89
69.32,138.89
69.53,138.89
70.23,138.89
71.5,138.89
71.69,138.89
64.26,138.9
65.5,138.9
65.65,138.9
67.45,138.9
67.53,138.9
67.99,138.9
68.54,138.9
69.64,138.9
71.02,138.9
71.21,138.9
66.28,138.91
67.84,138.91
69.15,138.91
69.26,138.91
72.67,138.91
67.21,138.92
67.7,138.92
68.08,138.92
68.51,138.92
68.93,138.92
69.49,138.92
69.52,138.92
69.86,138.92
71.09,138.92
65.61,138.93
67.6,138.93
70.62,138.93
71.28,138.93
73.51,138.93
66.04,138.94
66.91,138.94
67.01,138.94
70.04,138.94
70.1,138.94
70.1,138.94
70.75,138.94
71.42,138.94
66.17,138.95
67.02,138.95
69.85,138.95
71.07,138.95
72.3,138.95
67.39,138.96
67.69,138.96
69,138.96
69.32,138.96
69.54,138.96
70.16,138.96
71.32,138.96
70.02,138.97
70.99,138.97
67.89,138.98
67.89,138.98
69.12,138.98
70.13,138.98
67.12,138.99
68.25,138.99
68.81,138.99
68.87,138.99
69.45,138.99
69.65,138.99
67.1,139
68.84,139
68.96,139
69.68,139
67.26,139.01
68.51,139.01
69.13,139.01
66.53,139.02
66.66,139.02
67.13,139.02
68.27,139.02
68.43,139.02
69.78,139.02
70.17,139.02
70.48,139.02
70.54,139.02
70.96,139.02
67.32,139.03
67.66,139.03
69.2,139.03
69.28,139.03
70.27,139.03
70.32,139.03
71.36,139.03
69.15,139.04
69.36,139.04
69.87,139.04
66.85,139.05
68.63,139.05
68.87,139.05
69.29,139.05
69.37,139.05
66.76,139.06
66.88,139.06
67.95,139.06
68.27,139.06
68.33,139.06
68.59,139.06
69.9,139.06
70.58,139.06
71.73,139.06
68.54,139.07
69.53,139.07
69.56,139.07
72.89,139.07
67.98,139.08
68.4,139.08
67.45,139.09
68.34,139.09
69.35,139.09
69.73,139.09
70.03,139.09
68.63,139.1
69.49,139.1
70.92,139.1
69.96,139.11
66.42,139.12
66.98,139.12
68.4,139.12
70.69,139.12
72.91,139.12
67.6,139.13
68.23,139.13
68.97,139.13
69.11,139.13
70.12,139.13
71.3,139.13
68.18,139.14
68.95,139.14
69.46,139.14
69.63,139.14
69.72,139.14
69.72,139.14
69.88,139.14
71.26,139.14
72.59,139.14
67.1,139.15
68.28,139.15
69.44,139.15
69.52,139.15
67.93,139.16
69.54,139.16
69.58,139.16
66.68,139.17
67.25,139.17
69.22,139.17
69.27,139.17
69.56,139.17
69.74,139.17
69.86,139.17
69.95,139.17
67.58,139.18
69.55,139.18
69.68,139.18
70.21,139.18
65.11,139.19
68.31,139.19
70.56,139.19
71.05,139.19
65.36,139.2
67.8,139.2
68.13,139.2
69.2,139.2
69.5,139.2
72.36,139.2
66.94,139.21
68.43,139.21
68.55,139.21
69.11,139.21
69.57,139.21
73.03,139.21
65.64,139.22
69.34,139.22
69.93,139.22
70.1,139.22
70.81,139.22
71.09,139.22
65.91,139.23
67.63,139.23
68.91,139.23
69.16,139.23
69.55,139.23
69.82,139.23
67.68,139.24
68.51,139.24
70.31,139.24
71.49,139.24
72.47,139.24
67.93,139.25
69.74,139.25
70.45,139.25
67.83,139.26
68.19,139.26
69.94,139.26
73.13,139.26
67.16,139.27
67.17,139.27
68,139.27
68.79,139.27
69.65,139.27
67.77,139.28
68.14,139.28
68.55,139.28
67.67,139.29
68.3,139.29
69.21,139.29
70.11,139.29
67.24,139.3
68.03,139.3
69.51,139.3
70.48,139.3
73.83,139.3
66.09,139.31
66.5,139.31
67,139.31
67.92,139.31
69.82,139.31
70.3,139.31
66.12,139.32
67.5,139.32
68.27,139.32
68.65,139.32
68.89,139.32
68.89,139.32
69.23,139.32
69.24,139.32
69.76,139.32
70.99,139.32
71.67,139.32
68.22,139.33
68.92,139.34
70.91,139.34
70.97,139.34
71.42,139.34
67.51,139.35
68.04,139.35
69,139.35
71.14,139.35
66.48,139.36
70.06,139.36
65.46,139.37
68.61,139.37
70.05,139.37
70.15,139.37
72.83,139.37
66.25,139.38
67.94,139.38
68.02,139.38
68.35,139.38
69.41,139.38
70.04,139.38
71.75,139.38
67.38,139.39
67.74,139.39
69.11,139.39
70.01,139.39
70.44,139.39
71.18,139.39
65.06,139.4
65.81,139.4
67.09,139.4
67.98,139.4
69.13,139.4
69.5,139.4
70.2,139.4
68.07,139.41
69.29,139.41
70.07,139.41
70.16,139.41
70.85,139.41
66.35,139.42
67.34,139.42
68.15,139.42
68.67,139.42
70.31,139.42
70.72,139.42
65.7,139.43
67.92,139.43
69.2,139.43
70.59,139.43
69.08,139.44
65.97,139.45
68.34,139.45
67.66,139.46
68.51,139.46
71.15,139.46
72.48,139.46
66.62,139.47
68.1,139.47
68.76,139.47
69.13,139.47
69.39,139.47
70.17,139.47
66.54,139.48
68.65,139.48
68.75,139.48
69.55,139.48
69.87,139.48
71.3,139.48
72.09,139.48
67.46,139.49
69.47,139.49
69.93,139.49
70.21,139.49
70.37,139.49
70.55,139.49
69.32,139.5
69.42,139.5
71.46,139.51
67.19,139.52
70.09,139.52
70.7,139.52
65.76,139.53
67.14,139.53
71.21,139.53
68.1,139.54
68.39,139.54
69.96,139.54
72.46,139.54
67.12,139.55
67.95,139.55
68.38,139.55
68.72,139.55
69.38,139.55
69.76,139.55
70.28,139.55
67.75,139.56
70.31,139.56
66.33,139.57
66.69,139.57
67.12,139.57
68.13,139.57
68.31,139.57
69.8,139.57
70.03,139.57
70.1,139.57
71.43,139.57
67.07,139.58
69.47,139.58
70.08,139.58
67.92,139.59
69.29,139.59
69.52,139.59
69.8,139.59
69.9,139.59
69.96,139.59
67.85,139.6
68.61,139.6
68.84,139.6
69.21,139.6
74.04,139.6
67.07,139.61
67.78,139.61
67.8,139.61
67.82,139.61
69.02,139.61
69.21,139.61
69.84,139.61
70.79,139.61
71.16,139.61
67.5,139.62
68.04,139.63
70.79,139.63
65.24,139.64
68.76,139.64
69.17,139.64
69.26,139.64
70.1,139.64
65.9,139.65
66.97,139.65
68.39,139.65
69.02,139.65
70.04,139.65
65.93,139.66
67.12,139.66
67.4,139.66
67.81,139.66
69.06,139.66
69.3,139.66
70.19,139.66
71.58,139.66
69.14,139.67
69.66,139.67
69.77,139.67
70.21,139.67
67.46,139.68
68.94,139.68
69.58,139.68
69.8,139.68
70.03,139.68
70.04,139.68
70.89,139.68
70.89,139.68
72.35,139.68
66.53,139.69
67.38,139.69
68.05,139.69
71.56,139.69
72.72,139.69
68.67,139.7
68.7,139.7
69.54,139.7
69.79,139.7
70.29,139.7
65.63,139.71
67.39,139.71
67.5,139.71
68.32,139.71
69.32,139.71
69.7,139.71
71.82,139.71
66.75,139.72
66.89,139.72
67.95,139.72
68.26,139.72
68.62,139.72
70,139.72
67.35,139.73
68.88,139.73
69.81,139.73
70.46,139.73
70.91,139.73
71.26,139.73
71.53,139.73
69.09,139.74
69.44,139.74
69.59,139.74
69.91,139.74
69.93,139.74
70.75,139.74
70.81,139.74
71.94,139.74
66.65,139.76
68.3,139.76
69.1,139.76
69.29,139.76
71.57,139.76
71.68,139.76
72.14,139.76
65.48,139.77
65.75,139.77
67.2,139.77
69.09,139.77
69.48,139.77
67.31,139.78
67.42,139.78
69.18,139.78
69.28,139.78
69.32,139.78
71.05,139.78
71.51,139.78
68.5,139.79
68.68,139.79
69.09,139.79
69.75,139.79
69.99,139.79
70.95,139.79
71.84,139.79
72.81,139.79
73.03,139.79
67.39,139.8
68.33,139.8
68.63,139.8
69.27,139.8
69.92,139.8
70,139.8
70.16,139.8
70.8,139.8
67.47,139.81
67.54,139.81
69.95,139.81
70.37,139.81
70.47,139.81
70.74,139.81
71.18,139.81
66.81,139.82
69.94,139.82
65.59,139.83
67.35,139.83
68.01,139.83
68.58,139.83
69.18,139.84
69.66,139.84
69.69,139.84
69.81,139.84
68.29,139.85
68.89,139.85
69.38,139.85
69.5,139.85
69.57,139.85
70.81,139.85
70.99,139.85
68.05,139.86
68.07,139.86
69.09,139.86
69.31,139.86
69.49,139.86
70.51,139.86
65.97,139.87
68,139.87
70.15,139.87
72.22,139.87
68.74,139.88
69.06,139.88
69.13,139.88
71.32,139.88
71.51,139.88
66.9,139.89
67.58,139.89
69.39,139.89
70.98,139.89
69.75,139.9
72.29,139.9
68.57,139.91
69.91,139.91
70.34,139.91
71.06,139.91
71.14,139.91
71.46,139.91
71.8,139.91
72.55,139.91
64.07,139.92
68.77,139.92
68.79,139.92
69.35,139.92
69.51,139.92
66.98,139.93
68.4,139.93
70.74,139.93
71.47,139.93
72.75,139.93
68.12,139.94
68.23,139.94
70.03,139.94
70.7,139.94
66.7,139.95
68.42,139.95
68.52,139.96
68.83,139.96
68.9,139.96
69.02,139.96
69.29,139.96
66.27,139.97
67.61,139.97
68.12,139.97
68.91,139.97
72.37,139.97
67.45,139.98
67.97,139.98
68.01,139.98
68.61,139.98
69.16,139.98
69.25,139.98
69.67,139.98
71.49,139.98
68.39,139.99
68.54,139.99
70.05,139.99
70.07,139.99
67.45,140
71.09,140
65.98,140.01
67.28,140.01
67.93,140.01
68.15,140.01
68.3,140.01
69.85,140.01
69.97,140.01
70.74,140.01
64.88,140.02
68.25,140.02
69.31,140.02
69.89,140.02
70.02,140.02
72.33,140.02
66.99,140.03
67.92,140.03
68.05,140.03
68.36,140.03
69.8,140.03
71.67,140.04
67.64,140.05
68.42,140.05
68.42,140.05
69.59,140.05
70.53,140.05
66.6,140.06
69.39,140.06
70.45,140.06
67.82,140.07
68.05,140.07
70.1,140.07
70.58,140.07
73.36,140.07
67.76,140.08
68.93,140.08
69.63,140.08
70.22,140.08
70.96,140.08
66.06,140.09
67.18,140.09
67.64,140.09
73.82,140.09
68.29,140.1
68.77,140.1
69.06,140.1
69.51,140.1
70.66,140.1
71.8,140.1
66.62,140.11
68.97,140.11
71.54,140.11
69.21,140.12
69.24,140.12
70.76,140.12
67.76,140.13
67.9,140.13
69.91,140.13
70.23,140.13
71.02,140.13
67.03,140.14
69.84,140.14
66.01,140.15
67.68,140.15
68.14,140.15
68.52,140.15
69.41,140.15
69.87,140.15
70.95,140.15
66.73,140.16
67.45,140.16
68.64,140.16
69.52,140.16
69.83,140.16
67.41,140.17
68.45,140.17
69.12,140.17
69.76,140.17
70.24,140.17
65.96,140.18
69.11,140.18
68.43,140.19
68.74,140.19
68.77,140.19
68.96,140.19
69.34,140.19
69.66,140.19
70.87,140.19
70.99,140.19
72.6,140.19
64.5,140.2
67.28,140.2
67.94,140.2
69.14,140.2
71.28,140.2
67.65,140.21
68.32,140.21
68.63,140.21
70.31,140.21
70.81,140.21
70.82,140.21
71.23,140.21
71.47,140.21
68.99,140.22
69.52,140.22
70.71,140.22
72.23,140.22
65.73,140.23
66.33,140.23
68.37,140.23
69.09,140.23
70.05,140.23
71.08,140.23
71.61,140.23
73.23,140.23
65.08,140.24
67.39,140.24
68.52,140.24
68.89,140.24
69.2,140.24
69.57,140.24
69.58,140.24
69.84,140.24
70,140.24
70.53,140.24
66.71,140.25
68.65,140.25
69.12,140.25
69.78,140.25
69.43,140.26
70.47,140.26
69.8,140.27
69.91,140.27
70.34,140.27
70.69,140.27
71.47,140.27
67.07,140.28
68.19,140.28
68.82,140.28
68.82,140.28
68.96,140.28
66.84,140.29
68.95,140.29
70.37,140.29
71.24,140.29
68.69,140.3
67.62,140.32
68.26,140.32
70.64,140.32
71.25,140.32
68,140.33
68.82,140.33
69.66,140.33
69.67,140.33
72.55,140.33
68.05,140.34
68.63,140.34
66.76,140.35
69.1,140.35
70.47,140.35
66.43,140.36
67.46,140.36
69.48,140.36
69.51,140.36
70.33,140.36
70.43,140.36
70.82,140.36
71.01,140.36
71.45,140.36
66.57,140.37
66.86,140.37
67.5,140.37
69.81,140.37
71.04,140.37
65.79,140.38
67.1,140.38
68.94,140.38
68.79,140.39
71.62,140.39
66.91,140.4
68.55,140.4
68.56,140.4
68.58,140.4
69.09,140.4
69.43,140.4
69.49,140.4
69.92,140.4
69.92,140.4
67.41,140.41
67.92,140.41
69.06,140.41
66.22,140.42
66.82,140.42
69.66,140.42
70.25,140.42
69.74,140.43
69.77,140.43
69.82,140.43
70.55,140.43
64.66,140.44
67.06,140.44
67.37,140.44
68.64,140.44
69.28,140.44
70.02,140.44
70.13,140.44
70.92,140.44
67.04,140.45
67.94,140.45
68.32,140.45
69.42,140.45
65.57,140.46
66.58,140.46
68.27,140.46
68.61,140.46
69.09,140.46
69.64,140.46
70.62,140.46
71.13,140.46
