age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Class
29,1,19694,9,12,2,13,0,2,1,0,0,39,38,0
52,2,4771,11,8,2,7,0,4,1,0,0,19,38,0
15,2,9858,0,5,2,2,0,4,1,0,0,39,38,1
23,1,228,9,12,4,9,1,4,1,0,0,49,38,1
44,2,9867,4,2,2,5,0,4,1,53,0,44,38,0
39,2,6777,15,9,2,3,0,4,1,0,0,39,38,1
30,2,6509,11,8,2,12,0,4,1,0,0,39,38,0
12,2,5670,11,8,2,6,0,2,1,0,0,39,38,0
20,2,10471,11,8,2,6,0,4,1,0,0,45,38,0
34,2,11621,14,14,4,9,1,4,0,0,81,49,38,1
27,5,11280,12,13,2,3,0,4,1,0,47,39,38,1
16,2,9960,11,8,5,7,4,4,0,0,0,39,38,0
34,4,5584,14,14,0,9,1,4,1,0,0,76,38,1
7,2,10788,8,10,2,6,0,4,1,0,0,39,38,0
20,4,7200,8,10,4,7,3,4,0,0,0,39,38,0
23,2,19142,15,9,0,3,1,4,1,0,0,39,38,0
17,2,4678,12,13,4,3,3,4,1,0,0,39,38,0
52,0,6826,1,6,6,0,1,4,0,0,0,19,38,0
24,4,3411,8,10,0,7,4,4,0,0,0,9,38,0
23,2,11851,11,8,2,2,0,4,1,0,0,39,38,0
40,2,5571,15,9,4,5,3,2,1,0,0,39,38,0
9,2,1407,9,12,2,3,0,4,1,0,0,54,38,0
36,2,3392,11,8,2,2,0,4,1,0,0,45,38,1
22,2,18105,9,12,0,3,1,4,1,0,0,54,38,0
34,0,5524,9,12,6,0,1,4,0,0,0,39,38,0
39,0,16277,9,12,2,3,0,4,1,0,0,39,32,1
34,2,16399,0,5,5,0,4,2,0,0,0,39,38,0
0,2,14733,2,7,4,9,3,4,1,0,0,19,38,0
25,2,12130,15,9,0,3,1,4,0,0,38,49,38,0
25,2,11761,15,9,0,0,3,4,0,0,0,39,38,0
12,2,2671,14,14,4,9,4,4,1,114,0,44,10,1
16,2,9690,9,12,2,9,0,4,1,0,0,39,38,1
26,2,12987,15,9,0,6,1,4,1,0,0,39,38,0
47,4,13459,14,14,2,9,0,4,1,0,0,8,38,1
23,2,17707,11,8,0,13,1,4,1,0,0,59,38,1
4,2,17469,4,2,4,5,1,4,1,0,0,39,25,0
14,2,6843,15,9,2,3,0,4,1,0,0,39,38,0
43,2,6525,8,10,6,3,4,1,0,0,0,39,38,1
15,2,19509,2,7,2,11,0,4,1,0,0,39,38,1
10,2,11472,11,8,4,2,3,2,1,0,0,19,38,0
23,2,12421,11,8,2,3,5,4,0,0,0,39,38,0
10,2,6009,11,8,2,7,5,4,0,0,0,39,38,1
1,2,1620,15,9,4,7,3,4,1,0,0,29,38,0
26,2,11997,11,8,5,7,1,2,0,0,0,39,38,0
35,2,2658,11,8,2,6,0,4,1,0,0,47,38,1
14,2,7920,11,8,4,7,1,4,1,0,0,80,38,0
11,2,17091,11,8,2,13,0,4,1,0,0,59,38,0
27,2,10362,12,13,4,9,1,4,0,0,0,34,38,0
20,4,1090,15,9,2,4,0,4,1,0,0,79,38,0
18,2,8488,9,12,2,3,0,4,1,0,0,49,38,1
25,2,12974,6,4,5,2,4,2,1,0,0,39,38,0
1,2,14428,0,5,4,7,3,2,1,0,0,9,38,0
29,3,13237,12,13,2,11,0,4,1,0,50,59,38,1
37,0,226,11,8,2,0,0,4,1,0,0,39,38,1
37,2,6933,11,8,2,11,0,4,1,0,32,49,38,0
39,2,7049,15,9,0,0,1,4,0,0,0,44,10,0
10,2,310,15,9,4,11,4,4,1,0,0,49,38,0
9,2,18663,9,12,4,0,3,4,0,0,0,39,25,0
24,1,13950,15,9,2,2,0,4,1,0,0,39,38,0
15,2,10692,15,9,0,6,4,4,0,0,0,39,38,0
1,2,4399,11,8,4,0,3,4,0,0,0,29,38,0
19,2,10496,11,8,2,5,0,4,1,0,0,64,38,0
20,2,9381,0,5,4,5,1,4,1,0,0,39,38,0
14,2,9078,4,2,4,4,3,4,1,0,0,24,25,0
29,2,787,9,12,2,3,0,4,1,0,0,50,38,0
7,2,19629,11,8,0,6,1,4,1,0,0,39,38,0
8,3,7987,9,12,4,3,3,1,1,0,0,34,35,0
38,2,10836,4,2,2,2,0,4,1,0,0,49,38,0
47,1,4657,11,8,6,3,1,4,1,0,0,39,38,0
13,1,5106,9,12,4,9,1,4,0,0,0,39,38,0
48,2,3019,12,13,4,9,1,4,1,0,0,93,38,0
29,0,11920,9,12,0,9,1,4,1,0,0,39,38,0
28,2,3776,12,13,2,3,0,4,1,107,0,59,38,1
1,2,19716,15,9,4,11,3,4,0,0,0,24,38,0
15,2,9537,9,12,2,3,0,4,1,0,0,39,38,0
17,5,18775,10,15,2,9,0,4,1,0,0,44,10,1
18,2,9893,11,8,2,2,0,4,1,50,0,39,38,0
9,2,4228,11,8,4,2,3,4,1,52,0,39,38,0
7,2,7504,15,9,4,11,2,4,1,0,0,34,38,0
28,4,12796,11,8,2,11,0,4,1,107,0,76,38,1
19,2,10397,0,5,4,5,1,4,0,0,0,33,38,0
27,2,13643,5,3,2,6,0,3,1,0,0,39,26,0
6,2,10253,15,9,4,0,1,4,0,0,0,59,38,0
40,2,8113,11,8,2,2,0,4,1,0,0,54,38,0
24,4,18935,15,9,2,11,0,4,1,0,0,59,25,1
3,1,17435,11,8,2,10,0,2,1,0,0,29,32,0
15,2,1569,15,9,2,2,0,4,1,0,0,35,38,0
43,2,8480,11,8,2,7,5,4,0,117,0,39,38,1
21,3,5555,9,12,4,2,1,4,0,0,0,19,38,0
12,2,7025,11,8,4,13,1,4,0,0,0,44,38,0
5,2,17275,11,8,4,2,3,4,1,0,0,39,38,0
4,2,7716,15,9,4,11,3,1,1,0,0,29,18,0
23,1,7497,11,8,2,7,2,4,1,50,0,39,38,0
42,2,14170,15,9,2,3,0,4,1,0,44,44,38,1
28,5,5731,12,13,0,3,1,4,1,0,0,44,38,0
59,1,17894,11,8,6,7,1,4,0,0,0,12,38,0
28,2,9676,9,12,2,6,0,4,1,0,0,39,38,1
32,1,17198,12,13,5,9,4,4,0,0,0,68,38,0
19,1,9257,8,10,4,10,1,2,0,0,0,59,38,1
5,2,7128,1,6,4,2,3,4,1,0,0,34,38,0
30,2,17012,8,10,0,9,4,4,0,0,0,43,38,0
9,2,3459,11,8,1,11,0,4,1,0,0,54,38,0
4,2,3818,15,9,0,2,3,4,1,0,0,39,38,0
10,2,2533,11,8,4,13,3,4,0,0,0,14,38,0
9,2,6301,9,12,4,7,1,4,1,0,0,39,38,0
3,2,16204,8,10,4,12,3,4,0,0,0,24,38,0
14,4,576,12,13,4,9,1,4,1,0,0,44,8,0
40,1,11884,12,13,0,7,4,2,0,0,0,39,38,0
22,2,10271,1,6,0,11,2,4,0,0,0,39,38,0
19,2,18079,7,11,4,12,1,2,1,105,0,39,8,1
49,2,5690,15,9,2,3,0,4,1,0,0,44,38,0
17,1,17807,15,9,2,2,0,4,1,0,0,39,38,0
4,2,5191,11,8,4,7,2,4,0,0,0,39,38,0
23,2,7479,9,12,2,3,0,4,1,0,47,31,38,1
32,1,17706,7,11,0,0,1,4,0,0,0,29,38,0
31,4,4272,15,9,0,11,1,4,0,52,0,59,38,0
2,5,2097,15,9,4,7,1,4,1,3,0,23,38,0
25,2,11464,1,6,2,13,0,2,1,0,0,39,38,0
42,2,3769,11,8,2,13,0,4,1,0,0,44,38,0
46,2,21,15,9,0,7,1,4,0,0,0,39,38,0
9,2,5395,11,8,4,2,2,4,1,0,0,39,38,0
24,2,11989,6,4,0,7,2,4,0,0,0,34,38,0
25,2,9138,15,9,2,0,0,4,1,0,27,39,38,0
2,2,10270,11,8,4,7,3,4,1,0,0,19,38,0
28,1,1551,1,6,2,7,5,4,0,0,0,24,38,0
30,2,9413,11,8,2,7,5,4,0,0,0,29,38,1
30,2,17541,11,8,0,0,1,4,0,0,0,39,38,0
17,2,650,8,10,2,2,0,4,1,0,0,39,8,0
32,4,13462,9,12,2,11,0,4,1,107,0,39,38,1
19,2,5722,11,8,0,13,1,4,1,0,0,39,38,0
36,2,3538,11,8,6,2,4,4,1,0,0,39,38,1
22,2,5236,11,8,0,5,1,4,1,0,0,39,38,0
35,4,2485,8,10,2,2,0,4,1,0,0,39,38,0
1,2,1889,15,9,4,11,3,4,0,25,0,34,38,0
42,2,2507,8,10,4,2,1,1,1,0,0,39,38,0
33,2,2036,11,8,2,2,0,4,1,0,0,49,38,1
14,2,9115,9,12,2,12,0,1,1,0,0,39,38,1
24,4,7797,15,9,2,3,0,4,1,0,0,39,38,1
28,2,16278,7,11,6,12,4,4,1,0,0,39,38,1
37,1,10313,12,13,0,9,1,4,0,0,0,39,38,0
5,2,690,11,8,4,4,1,4,1,0,0,24,38,0
33,2,15942,11,8,2,13,0,4,1,90,0,39,38,1
26,2,19795,11,8,0,0,1,4,0,0,0,39,38,0
31,1,7150,9,12,2,9,0,4,1,0,0,39,38,0
7,2,15330,9,12,4,3,1,4,1,24,0,44,38,0
37,2,3956,15,9,2,11,0,4,1,107,0,39,38,1
9,2,14567,11,8,2,0,0,4,1,0,0,39,38,0
36,2,9872,9,12,2,2,0,4,1,0,0,39,38,1
34,3,3605,10,15,2,9,0,4,1,107,0,39,38,1
37,2,13204,12,13,2,3,0,4,1,0,46,43,38,1
15,5,4525,11,8,2,2,0,4,1,0,0,48,38,1
29,2,17642,11,8,2,2,0,2,1,0,0,39,38,0
35,1,18992,11,8,0,0,1,4,0,0,0,44,38,0
27,2,9546,11,8,0,0,1,4,0,0,0,39,38,0
39,3,5217,15,9,2,3,0,4,1,0,32,39,38,0
40,2,5775,11,8,2,3,0,4,1,0,0,39,38,0
18,2,17057,11,8,4,7,4,2,0,0,0,39,38,0
13,2,1979,7,11,4,12,1,4,0,0,0,39,38,0
12,2,4589,15,9,4,5,1,4,1,0,0,34,38,0
32,2,2747,9,12,2,3,0,4,1,93,0,65,38,1
11,2,19762,0,5,4,5,1,4,1,0,0,39,38,0
13,2,9522,15,9,5,0,4,2,0,0,0,39,38,0
28,2,3644,11,8,0,7,1,4,1,0,51,39,38,0
0,2,15829,0,5,4,7,3,4,1,0,0,11,38,0
37,1,11541,0,5,2,0,0,4,1,0,0,39,38,0
14,2,2936,15,9,2,0,0,4,1,0,0,39,38,0
37,2,10057,10,15,2,3,0,4,1,0,50,49,38,1
20,2,9799,6,4,2,5,0,4,1,0,0,49,38,0
17,2,231,11,8,0,2,1,0,1,0,0,47,38,1
21,2,18117,9,12,2,9,0,4,1,0,0,39,1,0
34,2,11896,15,9,2,3,0,4,1,0,0,44,38,0
24,2,3373,11,8,4,3,1,1,1,0,0,59,38,0
7,2,8377,15,9,4,5,1,4,1,0,0,39,38,0
39,3,4379,9,12,2,3,0,4,1,107,0,49,38,1
16,2,2677,11,8,4,2,3,1,1,0,0,39,38,0
14,2,12739,0,5,2,6,0,4,1,0,0,39,38,0
10,2,12760,15,9,4,5,1,2,1,0,0,49,38,0
15,4,1695,9,12,2,11,2,4,1,0,0,44,38,0
18,2,12832,7,11,2,3,0,4,1,0,0,39,32,0
26,2,4971,15,9,2,2,0,4,1,0,0,44,38,1
23,2,11242,11,8,0,7,4,4,0,0,0,35,38,0
2,4,6383,11,8,4,7,3,4,1,0,0,52,38,0
6,2,14317,7,11,4,5,3,4,1,0,0,31,38,0
23,2,7653,11,8,5,6,4,4,1,0,0,39,38,0
42,2,4462,11,8,0,2,1,4,1,0,0,37,38,1
26,2,19334,11,8,2,2,0,4,1,0,0,39,38,0
36,2,5447,11,8,6,6,1,4,0,0,0,39,38,0
9,2,8428,11,8,2,11,0,4,1,0,0,39,38,0
51,3,10031,15,9,2,3,0,4,1,101,0,19,38,1
24,2,12313,9,12,2,11,0,4,1,0,0,47,38,1
15,4,3144,11,8,0,2,4,4,1,0,0,39,38,0
8,5,7750,9,12,4,3,1,4,1,0,0,39,38,0
3,2,14011,11,8,4,7,3,4,1,0,0,39,38,0
5,2,7056,15,9,4,7,1,4,1,0,0,14,38,0
16,2,8025,0,5,2,2,0,4,1,0,0,39,38,0
9,1,8226,15,9,2,7,2,4,1,0,0,39,38,0
12,2,6993,11,8,4,7,4,2,0,0,0,24,38,0
3,2,13835,11,8,4,11,3,4,0,0,0,22,38,0
41,2,18902,15,9,0,9,4,4,0,0,0,39,38,0
15,2,3206,11,8,0,6,1,4,1,0,0,39,38,0
6,2,19448,7,11,4,7,1,4,0,0,0,24,38,0
13,2,19591,6,4,2,7,0,4,1,0,0,39,25,0
50,5,7978,15,9,2,4,0,4,1,0,0,7,38,0
9,2,7921,7,11,4,0,4,4,0,0,0,31,38,0
36,4,3669,11,8,2,3,0,4,1,0,0,34,38,0
10,1,8282,11,8,2,13,0,4,1,0,0,59,38,0
12,6,12962,15,9,2,4,3,4,1,0,0,64,38,0
21,5,17711,10,15,2,9,0,4,1,0,0,39,38,1
0,2,17594,6,4,4,7,3,2,0,0,0,39,38,0
31,2,16676,12,13,2,12,0,4,1,0,0,39,38,1
11,2,8685,7,11,2,3,5,4,0,0,0,39,38,0
1,2,2966,15,9,4,11,3,4,1,0,0,14,38,0
11,2,13913,15,9,0,11,1,4,1,0,0,29,38,0
17,2,7767,15,9,2,2,0,4,1,0,0,39,38,0
45,2,13027,11,8,2,9,0,4,1,0,0,39,38,1
29,2,16917,4,2,2,6,0,4,1,0,0,39,25,0
13,2,15221,15,9,0,0,4,4,0,0,0,39,38,0
3,2,10201,15,9,4,13,3,4,1,0,0,39,38,0
12,2,10840,11,8,4,3,1,4,1,24,0,49,38,0
38,2,13342,15,9,2,0,0,2,1,0,0,24,38,0
3,2,19135,15,9,4,9,3,4,1,0,0,23,38,0
37,2,19735,0,5,2,13,0,2,1,0,0,39,38,0
10,2,12284,0,5,4,2,1,4,1,0,0,29,38,0
26,2,11311,15,9,4,0,1,4,1,0,0,54,38,0
31,5,1390,12,13,0,10,1,4,1,0,0,69,38,0
17,2,14020,9,12,4,3,3,4,1,0,0,39,38,0
12,2,9421,9,12,4,9,1,4,0,0,0,39,38,0
20,2,992,8,10,0,11,4,4,0,0,0,39,38,0
39,2,9681,15,9,2,9,0,4,1,0,0,39,38,1
41,2,8018,0,5,2,2,0,4,1,0,0,39,38,1
37,3,11543,9,12,2,11,0,2,1,0,0,39,22,0
28,2,27,15,9,5,2,1,4,1,0,0,40,38,0
12,3,7731,11,8,2,7,0,4,1,0,0,39,38,0
9,2,18677,7,11,2,0,5,4,0,0,0,39,38,0
26,2,14929,11,8,2,0,0,2,1,0,0,39,38,1
16,1,19544,11,8,2,7,0,4,1,0,0,39,38,0
28,4,5068,15,9,2,7,0,4,1,49,0,41,38,0
8,2,15703,15,9,4,11,1,4,1,0,0,29,38,0
8,2,10625,11,8,2,2,0,4,1,0,0,39,38,0
20,2,8036,7,11,2,0,0,4,1,0,0,39,38,0
3,2,11339,11,8,4,3,1,4,1,0,0,24,38,0
22,2,6197,12,13,2,9,5,4,0,0,50,23,38,1
0,2,5469,0,5,4,11,3,4,0,0,0,19,38,0
10,1,17958,11,8,4,4,3,4,1,0,0,39,38,0
9,2,18633,11,8,4,7,2,2,0,0,0,39,38,0
38,2,12612,4,2,2,6,0,4,1,0,0,39,25,0
22,2,17612,1,6,2,9,0,4,1,0,0,59,38,0
24,2,12592,11,8,5,7,1,4,0,0,0,39,38,0
17,2,14568,3,1,2,2,0,4,1,0,0,39,25,0
34,2,20192,8,10,2,3,0,4,1,0,0,49,38,1
23,2,6178,15,9,0,6,3,4,1,0,0,39,38,0
41,2,6443,7,11,2,2,0,4,1,0,37,39,38,0
6,2,7395,11,8,4,11,1,4,0,0,0,39,38,0
28,1,16688,12,13,2,9,0,4,1,0,0,49,38,1
34,2,16749,9,12,2,11,0,4,1,93,0,49,38,1
26,5,2540,15,9,0,3,4,4,1,0,0,39,38,0
8,5,3522,9,12,4,7,1,4,0,38,0,49,38,0
19,4,13772,9,12,2,3,0,4,1,33,0,39,38,0
41,2,12498,11,8,2,2,0,4,1,0,0,49,38,0
16,2,5895,11,8,0,6,1,4,1,0,0,39,38,0
43,1,12153,8,10,2,7,0,4,1,0,0,39,38,0
7,2,8145,11,8,4,11,3,1,1,0,0,39,34,0
28,2,2300,11,8,0,3,1,4,0,0,0,45,38,0
32,2,12530,11,8,0,0,1,4,0,0,0,39,38,0
2,2,1988,2,7,4,0,1,4,0,0,0,39,38,0
17,5,14,15,9,3,0,4,1,0,0,0,37,29,0
25,5,13652,9,12,0,0,1,4,1,0,0,39,38,0
8,2,6082,11,8,4,8,1,4,0,0,0,49,38,0
42,4,6845,4,2,2,7,0,4,1,37,0,14,7,0
11,2,7138,11,8,2,6,0,4,1,42,0,39,38,0
2,2,8694,1,6,4,7,2,4,1,0,0,29,38,0
14,5,2526,9,12,4,9,1,4,0,0,0,39,38,0
41,0,14882,9,12,4,9,1,4,1,0,0,47,38,0
30,4,10429,11,8,2,3,0,4,1,0,0,49,38,1
13,2,5311,9,12,4,11,1,4,1,0,0,39,38,1
24,2,9171,5,3,2,2,0,1,1,0,0,39,2,0
26,2,18021,15,9,5,13,4,4,1,75,0,50,38,1
31,2,3184,11,8,5,0,1,4,0,0,52,39,38,0
27,2,9214,9,12,2,11,0,4,1,0,0,49,38,1
27,2,5839,15,9,4,0,1,2,0,0,0,39,38,0
7,2,12438,9,12,4,3,3,2,0,0,0,39,38,0
11,2,1939,11,8,2,2,0,4,1,0,0,42,38,0
33,2,14698,11,8,3,3,4,4,0,0,0,9,38,0
16,2,9536,15,9,2,2,0,4,1,0,0,39,38,1
6,1,15318,9,12,4,9,2,4,0,0,0,49,38,0
29,2,5822,0,5,2,5,0,4,1,0,0,39,38,0
4,5,1722,15,9,4,12,3,4,1,0,0,9,38,0
35,2,7515,6,4,5,7,1,2,0,0,0,29,38,0
9,2,16563,9,12,4,9,1,4,1,0,0,49,38,0
10,5,17445,9,12,4,12,1,4,1,0,0,11,38,0
11,2,4521,1,6,4,6,4,4,0,0,0,39,26,0
33,3,17222,9,12,2,11,0,4,1,0,0,59,38,1
11,2,16716,11,8,2,2,0,4,1,0,0,34,38,0
44,4,4995,1,6,2,3,0,4,1,0,0,19,38,0
15,2,14111,5,3,5,11,4,4,0,0,0,34,38,0
13,0,17646,15,9,4,2,1,4,1,0,0,39,38,0
34,1,10497,9,12,0,0,1,4,0,0,0,39,38,0
23,1,7069,15,9,4,10,1,4,1,0,76,39,38,1
19,2,6969,11,8,4,3,1,4,1,0,68,68,38,0
11,2,4403,15,9,0,7,2,2,1,0,0,23,38,0
32,2,13810,7,11,2,9,0,4,1,0,0,44,38,1
44,4,13506,5,3,2,13,0,4,1,0,0,29,38,0
24,4,6839,9,12,2,3,0,4,1,0,0,59,38,1
38,2,13804,11,8,6,7,4,4,0,0,0,29,38,0
19,2,10672,9,12,2,9,5,4,0,0,0,39,38,0
4,2,3032,15,9,4,0,3,4,0,0,0,39,38,0
40,4,13844,15,9,2,13,0,4,1,0,0,44,38,1
32,3,14068,14,14,2,9,0,4,1,117,0,36,38,1
42,2,6943,1,6,2,0,0,4,1,0,0,39,38,0
24,2,16161,15,9,5,11,1,4,1,0,0,76,38,1
42,2,18758,15,9,2,2,0,4,1,0,0,39,38,0
3,2,15845,11,8,4,7,3,4,1,0,0,24,38,0
25,2,10181,15,9,0,0,1,2,0,0,0,39,38,0
24,1,4615,12,13,0,9,4,4,0,0,0,59,38,0
28,0,2428,9,12,2,3,0,4,1,0,0,49,38,1
25,1,10543,7,11,2,3,5,4,0,0,0,44,38,1
8,2,144,9,12,2,9,0,4,1,0,0,39,38,0
28,2,3819,11,8,2,2,0,4,1,0,46,39,38,1
41,4,15108,11,8,2,11,0,4,1,107,0,39,38,1
22,2,418,11,8,2,2,0,4,1,0,0,39,38,0
17,2,5461,11,8,2,2,0,4,1,0,0,39,38,1
5,4,12784,15,9,4,2,1,4,1,0,0,39,38,0
27,2,13635,11,8,0,12,1,4,1,0,0,49,38,1
36,3,10682,15,9,6,11,4,4,0,0,0,39,38,0
10,2,15180,6,4,2,10,0,4,1,0,0,39,12,0
43,2,12447,11,8,5,7,1,4,0,0,0,24,38,0
29,2,10468,9,12,2,9,0,4,1,49,0,39,38,1
39,3,3470,14,14,2,9,0,4,1,117,0,39,38,1
19,2,17912,9,12,4,3,1,4,1,114,0,39,38,1
39,2,7089,11,8,0,0,4,4,0,0,0,31,38,0
12,3,8659,9,12,2,3,0,4,1,0,37,68,38,0
2,2,7370,0,5,4,5,3,4,1,0,0,38,38,0
21,2,9556,11,8,2,7,0,4,1,0,0,39,38,0
23,0,2353,15,9,2,12,0,4,1,0,0,39,38,1
35,2,9379,7,11,2,3,0,4,1,0,0,54,38,1
5,2,1136,15,9,2,3,5,4,0,0,0,39,38,0
15,5,3957,11,8,0,7,1,4,0,0,0,24,38,0
10,2,5078,9,12,4,3,3,4,0,0,0,39,38,0
8,2,7389,9,12,4,9,3,4,0,0,0,39,12,0
19,2,1517,12,13,2,9,0,3,1,0,0,39,19,1
5,2,13405,2,7,4,5,3,0,1,0,0,39,38,0
15,4,2771,11,8,2,2,0,4,1,0,0,44,38,0
20,2,10853,9,12,5,3,4,2,0,0,0,39,38,0
5,2,13660,11,8,4,9,3,4,1,0,0,53,38,0
12,2,1295,11,8,2,0,5,4,0,0,0,39,38,1
25,2,6901,13,0,4,5,1,4,1,0,0,24,38,0
28,2,10670,8,10,4,11,1,4,0,0,0,37,38,0
16,2,16704,9,12,0,0,1,4,0,0,0,44,38,0
22,2,4753,15,9,5,9,4,4,0,0,0,39,38,0
10,2,8602,2,7,4,6,1,4,1,0,0,44,38,0
36,1,15107,9,12,2,9,5,4,0,0,0,49,38,1
13,2,8430,9,12,4,7,1,4,0,0,0,39,38,0
35,4,1020,15,9,6,2,1,2,1,0,0,34,38,0
26,3,4971,9,12,2,11,0,4,1,107,0,59,38,1
30,1,13257,12,13,4,9,1,4,1,0,0,34,38,1
44,2,5532,11,8,2,10,0,2,1,0,0,39,18,0
22,1,14616,12,13,0,9,1,2,1,0,0,39,5,0
30,2,10903,15,9,0,11,4,4,1,0,0,49,38,0
2,2,18994,11,8,2,2,0,4,1,0,0,24,38,0
20,2,14494,15,9,2,6,0,4,1,57,0,39,38,0
14,2,3734,11,8,2,2,0,4,1,0,0,50,38,0
52,4,888,8,10,2,11,0,4,1,0,0,7,38,0
12,2,5954,11,8,2,6,0,4,1,0,0,39,38,0
7,2,3643,15,9,4,6,3,3,1,0,0,13,38,0
25,2,13534,11,8,5,5,4,4,1,0,0,39,30,0
13,1,7599,9,12,2,10,0,4,1,0,0,69,38,1
11,2,11136,12,13,3,11,1,4,0,0,0,76,38,1
10,2,12823,8,10,4,5,1,4,1,0,0,39,38,0
36,2,7076,11,8,0,3,1,2,0,0,0,39,38,0
18,5,11255,11,8,2,2,0,4,1,0,29,39,38,0
5,2,4312,2,7,2,13,0,4,1,0,0,39,38,0
8,2,15805,11,8,5,10,3,2,1,0,0,39,38,0
21,1,9077,9,12,2,9,5,2,0,0,46,39,38,1
10,2,2155,9,12,4,0,4,4,0,0,0,34,38,0
13,2,14028,6,4,2,7,0,4,1,0,0,36,38,0
10,2,4077,9,12,0,9,3,4,0,0,0,49,38,0
8,2,4618,9,12,4,9,1,4,1,0,0,39,38,0
15,2,16526,11,8,4,6,1,4,0,0,0,39,38,0
53,2,11490,0,5,6,2,4,4,1,0,0,44,38,0
33,2,825,11,8,2,3,0,4,1,0,0,39,38,0
23,2,17166,15,9,2,7,5,4,0,0,0,34,38,0
17,2,16888,1,6,3,2,1,2,1,0,0,54,38,0
40,4,8449,11,8,2,2,0,4,1,0,0,49,38,0
22,2,2045,12,13,4,7,1,4,0,0,0,31,38,0
32,2,9306,15,9,0,7,4,4,0,0,0,39,38,0
26,2,18151,15,9,2,9,0,4,1,78,0,39,38,1
9,2,7268,11,8,4,0,1,4,0,0,0,44,38,0
14,2,18978,15,9,0,0,4,2,0,0,0,39,23,0
43,4,8467,15,9,2,11,0,4,1,0,0,49,38,0
29,2,4404,12,13,2,9,0,4,1,107,0,49,38,1
9,2,3238,15,9,2,13,0,4,1,90,0,54,38,1
10,2,11338,14,14,4,9,3,4,0,0,0,39,38,0
14,2,4100,15,9,2,0,5,2,0,0,0,39,38,0
42,2,13134,11,8,6,3,4,4,0,0,0,49,38,0
1,2,3358,15,9,4,7,3,4,0,0,0,23,38,0
5,2,3810,15,9,2,3,0,4,1,0,0,44,38,0
7,2,12692,7,11,2,11,3,4,0,0,0,19,38,0
36,5,7496,0,5,2,13,0,4,1,0,0,39,38,1
26,2,6864,11,8,2,5,0,4,1,0,0,41,38,1
7,2,10474,15,9,2,12,0,4,1,0,0,49,38,1
43,2,10700,0,5,6,12,4,4,0,0,0,39,38,0
7,2,19500,11,8,2,2,0,4,1,0,0,39,38,0
35,0,5637,11,8,4,0,1,2,1,0,0,39,38,0
15,2,10172,8,10,2,13,0,4,1,0,0,93,38,1
17,2,17899,0,5,5,7,1,4,0,0,0,34,38,0
18,1,10087,7,11,2,10,0,4,1,0,0,39,38,1
21,2,19729,6,4,3,5,1,4,1,0,0,39,25,0
17,4,15332,11,8,2,4,0,4,1,69,0,85,38,0
36,1,6003,14,14,4,9,1,4,0,0,0,49,38,1
6,2,3886,11,8,4,0,1,4,0,0,0,39,38,0
23,2,14765,15,9,2,0,0,4,1,0,0,39,38,0
23,2,14925,11,8,2,2,0,4,1,0,0,39,38,0
33,2,30,11,8,2,4,0,4,1,0,0,59,38,1
0,2,18379,0,5,4,11,3,4,0,0,0,19,38,0
36,1,3918,9,12,0,9,1,4,0,0,45,53,38,0
15,2,1557,9,12,0,2,1,4,1,0,0,49,38,1
1,2,1745,1,6,4,11,3,4,1,0,0,15,38,0
45,2,9627,0,5,0,7,3,4,0,0,0,39,38,0
28,2,627,12,13,2,7,0,4,1,0,0,39,38,0
29,2,15157,10,15,2,9,0,4,1,0,0,68,38,0
56,4,14729,5,3,2,4,0,4,1,0,0,39,38,0
47,2,3479,10,15,2,9,0,4,1,0,0,59,38,1
9,2,10013,9,12,2,9,5,4,0,0,0,44,38,1
6,2,19645,11,8,4,11,1,4,1,0,0,47,38,0
13,2,4660,11,8,4,6,2,4,1,0,0,39,39,0
34,2,15146,15,9,0,0,4,4,0,0,0,39,38,0
18,4,3286,9,12,0,3,4,4,0,0,0,54,38,0
22,2,12759,15,9,4,0,1,4,0,103,0,44,38,1
18,3,2567,12,13,2,9,0,1,1,0,0,39,18,1
24,2,16752,11,8,6,6,1,4,0,0,0,39,38,0
14,2,18376,15,9,0,2,3,4,1,70,0,39,38,0
23,2,1590,9,12,2,11,0,4,1,0,0,49,38,1
29,1,1,14,14,2,9,0,1,1,0,0,39,29,1
14,2,15828,11,8,4,7,1,4,0,0,0,29,38,0
24,3,7019,15,9,0,6,1,4,0,0,0,39,15,0
25,2,5609,9,12,2,3,0,4,1,50,0,39,38,0
6,2,9133,11,8,4,11,3,4,1,0,0,39,38,0
32,2,16415,15,9,2,0,0,4,1,0,0,44,38,1
36,2,19886,8,10,0,12,1,2,1,0,0,39,38,0
21,1,11372,9,12,4,10,1,4,0,72,0,42,38,1
19,2,15046,7,11,0,3,4,1,0,0,0,39,35,0
15,2,15524,15,9,4,2,4,4,1,0,0,69,25,0
3,2,4207,1,6,4,13,2,4,1,0,0,39,12,0
5,2,14084,15,9,4,12,2,1,0,0,0,31,38,0
8,2,17432,8,10,4,2,4,0,1,0,0,39,38,0
41,2,13806,11,8,2,2,0,4,1,0,47,39,38,0
7,2,18897,15,9,4,4,1,4,1,0,0,19,38,0
31,5,5240,11,8,0,2,3,4,1,96,0,39,38,1
3,2,19855,3,1,4,4,1,4,1,0,0,29,7,0
43,4,249,15,9,2,3,0,4,1,0,0,39,38,1
